hadouken_1_9,-48.9909131,-157.8336542,11.30993247,12.09475708,20.55604522,40.06078446,19.40597075,120.2564372,114.559891,109.2063264,99.62815613,83.51692631,85.33314163,-70.14478563,-50.52754015,-97.30575953,-41.82016988,0
hadouken_1_10,-45.0,-158.962489,20.22485943,12.38075693,20.55604522,38.50065372,19.40597075,120.0271242,114.5815745,109.0614877,99.54452557,83.51692631,85.35202931,-66.19405648,-46.84761027,-96.00900596,-32.00538321,0
hadouken_1_11,-45.0,-158.962489,24.22774532,14.19855402,18.43494882,36.02737339,20.19433425,119.6315367,114.1895142,108.9246444,99.05072168,83.19574044,84.88958244,-66.80140949,-48.69138599,-97.49585764,-35.67640822,0
hadouken_1_12,-40.23635831,-158.1985905,25.46334506,17.19854122,19.17900803,41.55261315,23.2789492,119.0103603,114.0754983,108.8531588,98.55555824,83.23382518,84.70143493,-59.53445508,-45.881404,-91.5481577,-36.32682595,0
hadouken_1_13,-48.65222278,-158.1985905,27.64597536,18.23249108,19.17900803,38.65980825,23.03943598,119.2328175,114.0754983,108.6443113,98.48160579,83.27148791,84.68010608,-67.93210044,-52.35237936,-95.85601359,-42.64670313,0
hadouken_1_14,-67.61986495,-157.8336542,37.30394828,21.08375458,16.26020471,38.81138404,24.08745231,118.2374455,113.6775794,108.1561394,97.06260267,82.95423088,84.24366174,-80.9605172,-59.03624347,-102.0947571,-45.83031549,0
hadouken_1_15,-63.43494882,-159.8636966,54.68878656,21.92958775,15.64224646,47.07003065,25.70995378,117.1811111,113.0893171,107.8786966,95.95713111,82.40535663,84.0625839,-77.90524292,-57.33908728,-102.6803835,-48.46822926,0
hadouken_1_16,-68.49856568,-167.1249984,134.3097228,148.5358564,18.43494882,78.19756579,127.2079219,112.659352,109.5545935,103.7562077,88.39399701,74.45840479,78.78115772,-82.05652819,-60.10109816,-104.6763931,-50.9644871,0
hadouken_1_17,-55.40771131,-161.5650512,135.7440592,158.8387402,18.43494882,86.58341181,132.4551956,114.6638147,111.2505055,105.2754869,90.54565759,75.2395507,79.8006705,-73.30075577,-54.90418321,-100.7842979,-48.36646066,0
hadouken_1_18,-52.12501635,-162.1213034,131.2847109,153.7780332,23.62937773,85.97173633,132.4551956,115.8518625,112.4126895,106.0092352,91.09121623,75.56083927,80.49880685,-69.77514057,-50.19442891,-99.92624551,-42.51044708,0
hadouken_1_19,-55.0079798,-163.1416012,140.7105931,153.4349488,20.55604522,82.67359334,134.3259631,119.1569179,114.5671713,108.1380822,94.44124119,76.87709014,82.2457143,-71.14684124,-51.14662566,-96.48307369,-41.72951208,0
hadouken_1_20,-49.84400038,-160.1447856,158.6631407,154.9831065,23.62937773,80.13419306,130.0607845,122.2287574,116.2979399,109.9831065,97.26324474,78.14699583,84.06847308,-63.43494882,-46.59114027,-91.33221985,-41.9872125,0
hadouken_1_21,-54.46232221,-157.0112832,163.1416012,154.2900462,17.44718842,75.55596428,122.2287574,122.9574249,116.9657144,110.5014258,96.70983681,79.03480331,84.51244294,-66.64443514,-48.91824886,-90.0,-41.28471089,0
hadouken_1_22,-41.9872125,-162.7585406,151.3268535,125.0958168,15.9453959,70.75047413,92.08256528,120.5999787,116.5650512,110.987847,95.54531731,79.23185544,85.31812176,-57.42594287,-41.72951208,-87.33699923,-38.50065372,0
hadouken_1_23,-43.09084757,-162.1811111,148.1725534,101.8214883,17.35402464,78.85711014,75.7354877,120.5182307,116.8248942,111.2505055,96.15516834,79.97209123,85.82701552,-58.81502534,-42.58049078,-86.18592517,-35.88213725,0
hadouken_1_24,-48.0127875,-160.974394,129.2072035,60.83238662,24.77514057,71.56505118,47.33730586,121.6397816,117.5858034,112.1739924,98.50457924,82.53943387,87.34260932,-63.99665416,-46.68468432,-91.27303002,-44.1449026,0
hadouken_1_25,-41.87786954,-160.974394,90.0,27.29957221,24.77514057,52.12501635,28.7203268,121.7014297,117.4349853,112.0069171,98.78529872,82.62623364,87.37577997,-61.07357416,-43.31531568,-91.36392753,-42.95459151,0
hadouken_1_26,-51.84277341,-164.5778387,51.34019175,25.40771811,21.80140949,44.37040139,27.36821043,121.51694,117.4256527,112.1285767,100.1246717,83.36748538,87.63375201,-69.90476881,-50.35582504,-98.13010235,-35.83765295,0
hadouken_1_27,-55.84030545,-161.5650512,32.47119229,18.82471002,19.79887635,45.0,25.23283132,121.3633022,117.0611061,111.8014095,100.1246717,83.07888236,87.3974378,-73.68614757,-52.88313932,-99.68878656,-41.53177074,0
hadouken_1_28,-54.24611275,-161.5650512,34.82448916,18.82471002,21.03751103,47.07003065,25.23283132,120.650668,116.4423623,111.3528396,99.46232221,82.793943,86.93771291,-72.03086026,-51.54629078,-100.1755108,-43.26429541,0
hadouken_1_29,-53.47114463,-162.897271,35.31121344,19.02560604,21.80140949,45.6740369,24.98123961,120.4889405,116.3180881,111.2276512,98.97262661,82.71104768,86.92508307,-71.56505118,-51.14662566,-99.92624551,-43.31531568,0
hadouken_1_30,-54.86580694,-164.3577535,37.56859203,20.62987995,17.74467163,47.54480438,26.82787401,120.0896862,115.820992,110.815066,98.55555824,82.1018631,86.21735455,-72.89727103,-53.61564818,-99.92624551,-44.2151754,0
hadouken_1_31,-49.57392126,-166.5042667,42.61405597,21.44773633,17.74467163,45.62959861,27.62107498,119.2328175,115.5708641,110.3231368,97.9207399,81.8238029,85.99817342,-67.16634582,-50.04245107,-97.12501635,-47.1210964,0
hadouken_1_32,-62.10272897,-163.4956386,69.67686317,29.39605285,16.50436138,45.61605991,29.89890184,118.8724242,114.9497631,109.9073436,97.12501635,81.45303999,85.06078446,-76.90810694,-57.61932229,-99.68878656,-45.80692946,0
hadouken_1_33,-77.61924307,-168.366366,146.093723,128.2901632,13.67130713,65.40988283,86.87786954,115.8663568,113.6456226,109.9643272,91.06091169,81.69653727,84.15543412,-88.83086067,-70.11483489,-101.0702026,-56.30993247,0
hadouken_1_34,-82.69424047,-164.7448813,148.5704344,108.0041616,11.00354085,68.70264595,71.89623697,116.7915155,114.559891,110.9125477,92.6025622,82.95082183,85.08821183,-94.96974073,-73.53998519,-105.2551187,-55.6697828,0
hadouken_1_35,-75.25643716,-157.8336542,137.4895529,61.60698058,11.68936918,59.82647997,55.78429787,114.7751406,113.962489,110.2781578,92.06381973,82.68651137,84.66489426,-87.51044708,-65.65891006,-99.46232221,-49.89909245,0
hadouken_1_36,-76.32869287,-160.4633451,142.1250163,53.42696902,12.33908728,52.7335981,46.84761027,116.5650512,114.6973723,110.8351633,92.55615008,83.29016319,85.32862196,-88.72696998,-67.4794344,-103.0918931,-50.7927965,0
hadouken_1_37,-72.07208024,-158.1985905,120.9637565,42.43622979,14.4702941,44.34145682,45.0,115.5041395,114.2647661,110.7790813,92.93567345,83.79017385,85.63474226,-83.51692631,-62.2414594,-102.3807569,-46.78991061,0
hadouken_1_38,-73.00917671,-154.9831065,116.5650512,41.82016988,15.70863783,48.0127875,46.63657704,116.3504612,114.4667909,110.8831585,92.96093613,83.95943482,85.36453657,-82.56859203,-62.30052719,-101.8214883,-48.46822926,0
hadouken_1_39,-73.00917671,-155.6954507,119.7448813,44.2151754,15.70863783,49.1275917,48.7429883,116.7788404,114.7174409,111.0837546,93.45331625,83.95943482,85.80435031,-82.23483398,-61.18920626,-101.8214883,-48.46822926,0
hadouken_1_40,-71.07535558,-154.179008,122.7352263,44.16968451,15.70863783,47.33730586,46.12330271,116.9958384,114.9670855,111.0837546,93.48327147,84.19841311,85.58437827,-80.9605172,-59.4702941,-101.8214883,-47.64254529,0
hadouken_1_41,-77.79953127,-154.8851651,128.1572266,45.0,15.2551187,51.2156359,46.66833745,117.6459754,115.4514506,111.3619107,94.0141757,84.16743625,85.78814651,-86.18592517,-66.29735405,-104.349332,-49.2678933,0
hadouken_1_42,-79.28687698,-154.8851651,128.1572266,46.78991061,15.70863783,50.09211512,47.24574257,117.6459754,115.2011236,111.1612598,94.0141757,84.16743625,85.77181729,-88.72696998,-67.4794344,-104.349332,-50.9644871,0
hadouken_1_43,-75.25643716,-155.6954507,139.7636417,46.73570459,14.82647997,46.73570459,44.42127443,116.1310005,114.7174409,110.6820252,92.48955292,83.02507048,85.32862196,-86.34777722,-65.65891006,-102.5288077,-50.7927965,0
hadouken_1_44,-77.61924307,-158.4985657,125.5376778,51.51980175,14.82647997,48.28924268,48.7429883,116.9958384,115.4514506,111.3619107,92.98663699,83.21829646,85.72206244,-88.85423716,-69.71744091,-104.620874,-54.05788813,0
hadouken_1_45,-76.60750225,-170.837653,128.9559078,142.275005,13.62699486,72.89727103,122.106256,112.5795726,110.9079805,104.1534126,87.83892051,77.2657092,79.9393102,-85.42607874,-69.04422327,-100.8403055,-55.37584492,0
hadouken_1_46,-67.4794344,-170.2724214,133.72697,148.0918931,15.524111,72.07208024,123.4078246,116.8008349,113.4379865,107.0674048,91.65230468,79.95466963,82.61818158,-80.53767779,-63.43494882,-98.65254179,-52.69605172,0
hadouken_1_47,-68.96248897,-171.3843518,149.0362435,130.1792339,19.44003483,65.87901688,99.63753811,118.6518285,114.8171309,108.8094257,94.85309639,82.23483398,84.72259392,-78.92979742,-60.39554925,-99.0394828,-49.02826367,0
hadouken_1_48,-70.25316339,-171.3843518,146.5237217,118.0724869,18.43494882,68.19859051,84.98688624,120.7841465,115.5016785,109.9228164,96.58194466,83.80358657,85.84871473,-80.34010692,-61.38954033,-98.84181456,-50.63068276,0
hadouken_1_49,-60.06848816,-168.6900675,136.3019527,81.34745821,22.16634582,75.7740361,60.14098384,121.4768393,116.6958632,111.2384305,98.58362148,85.42607874,86.99933859,-75.96375653,-57.61932229,-96.48307369,-48.09405806,0
hadouken_1_50,-55.40771131,-164.5778387,127.9716038,64.53665494,22.16634582,71.8109543,44.34145682,122.0573757,116.6958632,111.4554769,99.97771262,85.77559678,87.25191182,-73.68614757,-53.88065915,-96.78897457,-44.16968451,0
hadouken_1_51,-56.76828893,-158.5522637,100.8855271,27.7585406,21.44773633,54.94057303,29.27525428,123.0238676,117.2087969,112.0158388,101.3099325,86.44381891,87.71850623,-72.40757544,-52.88313932,-95.44033203,-42.51044708,0
hadouken_1_52,-54.09027692,-158.962489,76.50426672,24.19320899,16.50436138,48.0774554,27.13513962,122.2547105,117.2016448,111.6308868,101.6047624,86.50294026,87.95459151,-69.90476881,-51.91122712,-94.18491613,-39.0355129,0
hadouken_1_53,-59.03624347,-156.037511,27.89727103,15.66816042,22.93210044,43.02506599,23.59482057,123.8182458,118.205231,112.5670091,103.6713071,87.44099768,88.85880074,-73.68614757,-54.60520416,-96.95295747,-41.53177074,0
hadouken_1_54,-56.76828893,-155.2248594,13.24051992,14.84545208,22.16634582,41.71075732,21.46765144,123.1785117,117.8380812,112.0564335,102.5829625,86.80244223,88.17445769,-72.40757544,-53.88065915,-95.5721978,-40.60129465,0
hadouken_1_55,-58.17255342,-155.2248594,12.52880771,15.14098384,24.77514057,41.71075732,21.46765144,123.1785117,117.7057456,112.2682537,102.5829625,87.1216305,88.39613723,-73.68614757,-54.90418321,-95.5721978,-40.60129465,0
hadouken_1_56,-57.80426607,-157.0678996,20.22485943,15.48850144,22.93210044,41.0090869,21.68906496,123.1785117,117.4542713,112.2296211,102.5829625,86.80244223,87.94644944,-75.96375653,-55.22216863,-96.95295747,-42.43622979,0
hadouken_1_57,-55.84030545,-155.2248594,26.56505118,14.88626685,20.32313683,42.97863506,22.14518004,123.4325601,117.3323595,112.1427057,102.6926655,86.78451601,88.16716049,-73.30075577,-54.60520416,-98.13010235,-44.2151754,0
hadouken_1_58,-56.76828893,-157.0678996,46.84761027,18.43494882,22.93210044,49.39870535,26.27421215,122.2547105,116.8219812,111.9295878,101.7064367,87.10548731,87.92996935,-73.68614757,-54.60520416,-98.13010235,-41.82016988,0
hadouken_1_59,-92.04540849,-174.2894069,129.9203921,151.3360429,8.426969021,75.25643716,119.7448813,101.1951114,101.9968993,97.47573739,76.3902681,72.3348138,74.59415994,-101.9761324,-79.69515353,-112.3801351,-61.38954033,0
hadouken_1_60,-92.38594403,-171.8698976,126.4692344,149.6012723,7.125016349,73.30075577,119.3577535,100.9540626,104.0362435,99.41950026,77.40667004,71.89623697,76.08527444,-98.88065915,-82.87498365,-96.70983681,-66.80140949,0
hadouken_1_61,-101.3099325,-176.4236656,130.3999043,135.0,5.527540152,68.89516142,119.2488263,104.1842942,105.2874344,101.3614111,80.13419306,73.16252737,77.69198418,-106.3895403,-90.0,-98.13010235,-70.64100582,0
hadouken_1_62,-111.3706223,-176.0548138,139.7078522,127.2664019,3.468229259,57.31944526,100.0079798,107.102729,106.6309537,103.5964819,83.25442035,75.87451084,80.15627661,-111.1612598,-95.52754015,-84.95754893,-72.55281158,0
hadouken_1_63,-99.46232221,-177.8789036,132.4551956,101.093723,1.735704589,50.07960786,77.82854179,106.1892063,107.102729,104.5344551,82.80076636,76.13897244,81.21470128,-105.0684882,-85.7636052,-101.6893692,-64.88516511,0
hadouken_1_64,-75.06858282,171.573031,109.093492,60.37625125,-4.57392126,45.0,45.62959861,108.4349488,108.6578885,107.6392253,86.30861401,79.33542448,84.36573334,-95.44033203,-66.80140949,-120.650668,-67.24902366,0
hadouken_1_65,-83.99099404,167.1957339,70.42687417,28.7798063,-2.38594403,35.21759297,22.27589785,108.9704078,108.2170952,108.3567827,88.80651058,81.00875272,85.44623202,-98.74616226,-74.35775354,-119.7448813,-56.30993247,0
hadouken_1_66,-98.53076561,174.8055711,58.57043439,24.1022345,0.0,36.86989765,20.48035731,109.3163528,109.0691935,108.6669143,90.0,82.12230033,85.9681989,-102.0947571,-90.0,-107.2414594,-70.34617594,0
hadouken_1_67,-121.4295656,180.0,39.95754893,13.89119117,5.194428908,32.61924307,13.07912378,110.4328287,109.9557185,109.2674577,92.22396124,84.22188093,87.28542273,-120.2564372,-99.86580694,-87.8789036,-63.43494882,0
hadouken_1_68,-63.43494882,176.9872125,37.0928373,15.00492038,5.440332031,32.68055474,13.77159972,108.2679062,108.2324911,108.1341863,90.54565759,83.25082521,86.59066398,-84.55966797,-56.97613244,-102.2647737,-52.30575953,0
hadouken_1_69,-52.69605172,180.0,50.52754015,21.57130719,2.602562202,37.62623364,20.13630343,107.4179708,107.8188889,107.0674048,90.0,83.25082521,86.59066398,-66.25050551,-55.30484647,-94.08561678,-62.59242456,0
hadouken_1_70,-80.21759297,-173.8844964,123.6900675,135.5906572,3.691385986,75.30268072,117.897271,98.97262661,103.9503428,98.23896058,76.79207154,71.56505118,76.67546874,-91.59114027,-72.55281158,-103.6713071,-64.05770451,0
hadouken_1_71,-83.65980825,-172.4053566,127.7756843,133.111812,5.906141114,75.30268072,119.6237488,100.8403055,105.7511737,99.58955171,77.66091272,71.89623697,77.81908392,-95.04245107,-90.0,-86.72951208,-91.59114027,0
hadouken_1_72,-82.40535663,-176.4236656,128.5169263,136.1691393,10.30484647,70.46334506,116.9958384,104.32272,107.4376375,101.9684757,78.80488857,74.14807185,79.76180233,-93.17983012,-71.56505118,-113.962489,-59.74356284,0
hadouken_1_73,-75.96375653,-178.1523897,131.784516,133.1523897,4.763641691,63.83843356,110.4328287,105.7807533,107.6501242,102.3311395,78.57289841,74.34421804,79.91940201,-90.0,-68.74949449,-110.7255589,-60.5725436,0
hadouken_1_74,-83.65980825,-174.8055711,134.3969088,98.74616226,5.710593137,61.87626462,104.7967622,108.615692,109.179008,105.2551187,83.65980825,78.28752769,83.49437335,-97.12501635,-79.69515353,-105.524111,-71.11391263,0
hadouken_1_75,-90.0,-172.4053566,126.8698976,79.38034472,7.594643369,55.84030545,46.43209618,106.3268535,108.8609319,106.0132417,83.84483166,78.7564589,84.80557109,-100.9540626,-76.86597769,-117.2553284,-58.49573328,0
hadouken_1_76,-87.61405597,-173.6598083,117.6459754,62.98733465,7.35237936,52.206057,43.26429541,106.5429834,109.2592916,106.5129929,83.41805534,79.87532834,85.60129465,-99.16234705,-73.30075577,-119.3577535,-60.64224646,0
hadouken_1_77,-68.96248897,-173.6598083,102.7243557,36.67434967,5.710593137,48.731397,30.71890426,108.4349488,109.2447292,106.9074234,86.18592517,80.86982352,86.34777722,-86.42366563,-64.88516511,-115.1148349,-62.74467163,0
hadouken_1_78,-82.23483398,-173.4180553,77.90524292,28.02450053,6.115503566,43.11181199,26.26663836,107.6046333,109.3507891,107.2967718,86.22180229,80.26301173,86.3785153,-93.94518623,-72.7585406,-106.1892063,-64.98310652,0
hadouken_1_79,-95.44033203,-173.6598083,58.67130713,19.70797884,4.236394799,36.15818544,17.15242174,109.2652643,110.2564622,107.6811005,87.85909863,81.68235076,86.86033985,-104.0362435,-77.90524292,-120.379126,-62.65012422,0
hadouken_1_80,-80.13419306,-171.573031,59.03624347,17.94940299,6.340191746,36.34745821,18.22507511,108.7680601,109.7391808,107.5374382,87.85909863,81.73003841,87.12563823,-93.81407483,-71.56505118,-113.4286928,-63.43494882,0
hadouken_1_81,-77.47119229,-173.4180553,69.44395478,24.65589874,4.236394799,40.39990433,23.47099312,108.7680601,109.2306724,107.3116461,88.37885409,81.86989765,86.88656125,-90.0,-73.61045967,-104.82648,-69.62356479,0
hadouken_1_82,-72.55281158,-174.0938589,125.5376778,152.3005272,5.194428908,73.81079374,115.6768157,99.94057303,102.9946168,97.37672601,77.3474435,72.62596287,75.73155606,-86.0090869,-67.96377306,-105.7511737,-58.39249775,0
hadouken_1_83,-77.27564431,-169.3803447,133.5311993,142.3343788,9.782407032,78.15792388,121.7989128,105.0463918,105.847705,99.58955171,81.11934085,73.4339241,77.57813716,-90.0,-70.14478563,-106.6992442,-58.81502534,0
hadouken_1_84,-81.86989765,-173.2901632,134.3259631,137.385944,10.61965528,70.46334506,116.1310005,107.1455509,106.9719169,101.1582229,82.94769399,74.68314018,79.03024203,-93.27048792,-72.07208024,-111.2505055,-57.09475708,0
hadouken_1_85,-70.906508,-174.8055711,133.1912607,128.5169263,10.0079798,67.71441235,114.362453,107.3189384,107.4376375,101.4621795,82.36666941,74.24882634,79.47221388,-84.95754893,-64.13364321,-109.8552144,-58.13402231,0
hadouken_1_86,-65.22485943,-177.9545915,136.2453643,116.0954242,3.366460663,55.58163552,85.42607874,107.4957579,108.7713194,103.2848665,83.3951645,75.69972255,80.86982352,-81.38435182,-64.79887635,-107.4471884,-59.2645123,0
hadouken_1_87,-74.35775354,-178.1523897,131.1859252,99.09027692,3.691385986,51.74557965,67.21759427,108.9876241,109.420821,104.4066852,84.64417496,77.3545796,82.1553039,-90.0,-69.44395478,-109.4400348,-61.60698058,0
hadouken_1_88,-85.7636052,-178.025066,110.6954507,55.75096699,2.202598162,47.07003065,41.34777722,110.5560452,110.4389559,105.9111486,87.1087304,79.10127419,83.9647176,-100.3048465,-76.37300514,-115.2011236,-62.17590362,0
hadouken_1_89,-90.0,-175.4260787,81.86989765,31.3902681,6.581944655,42.04922089,24.49857419,111.5014343,111.0140963,106.5823619,89.43829467,80.48205084,85.09393301,-99.72757855,-78.366366,-119.197486,-62.02052561,0
hadouken_1_90,-85.23635831,-175.2363583,67.83365418,27.93714283,2.290610043,35.6398092,22.4794344,110.6181881,109.9557185,106.6069806,88.89829388,80.59266413,85.15599962,-99.16234705,-71.56505118,-122.8285418,-58.17255342,0
hadouken_1_91,-90.0,-174.8055711,34.69515353,16.75574893,5.194428908,32.19573393,15.64224646,111.037511,110.854458,106.7680817,90.53545899,81.02737339,85.63842735,-99.46232221,-76.86597769,-120.9637565,-63.43494882,0
hadouken_1_92,-79.69515353,-174.8055711,31.75948008,13.89119117,5.194428908,31.26373169,13.76078511,111.9911299,110.9685077,107.0674048,91.60600299,81.35457747,85.87987809,-95.90614111,-68.55226367,-122.3474435,-63.43494882,0
hadouken_1_93,-117.2995722,-174.559668,39.28940686,15.78075331,8.972626615,35.9605172,16.02586745,111.8014095,111.037511,107.1552297,92.1210964,82.793943,86.15396991,-111.037511,-106.1443388,-81.46923439,-85.36453657,0
hadouken_1_94,-85.91438322,-177.614056,70.01689348,30.10130457,4.57392126,41.42366563,26.84050953,110.7387091,110.2564622,106.3082313,89.45434241,81.63411388,84.93638315,-96.34019175,-74.475889,-119.197486,-62.81888891,0
hadouken_1_95,-71.56505118,-174.644175,132.5104471,134.3839401,6.519801752,63.43494882,106.2201937,102.4074185,102.4543493,97.8104144,78.69006753,75.39326265,76.95151693,-85.71084667,-66.61477894,-102.0947571,-58.81502534,0
hadouken_1_96,-73.81079374,-176.5317707,141.8924231,135.6295986,8.880659151,64.57312583,104.2645123,104.5742162,104.0362435,99.25754903,81.63411388,76.85513238,78.59552012,-85.71084667,-68.96248897,-105.3762512,-58.39249775,0
hadouken_1_97,-73.61045967,-172.8749837,144.162347,122.1957339,7.594643369,61.11341823,91.97493401,106.3268535,105.6158429,101.3591134,83.84483166,77.28636784,80.13419306,-85.91438322,-66.29735405,-107.5924246,-60.10109816,0
hadouken_1_98,-75.5297059,-174.2894069,137.4895529,106.8867911,5.710593137,54.86580694,74.57783868,105.9453959,105.5615103,101.7480395,83.22434383,77.69198418,80.90004964,-88.53119929,-69.27444113,-104.0362435,-66.29735405,0
hadouken_1_99,-61.55707138,-177.70939,117.897271,68.70264595,4.08561678,56.30993247,52.48088618,103.8971763,104.4391607,102.0776692,81.46923439,78.16322463,81.90447566,-80.83765295,-61.26020471,-105.524111,-62.8786966,0
hadouken_1_100,-79.50852299,-177.7974018,94.86451444,45.0,2.38594403,47.72631099,36.86989765,107.9125094,106.9553131,104.276728,86.53177074,80.88213725,83.7965521,-93.27048792,-70.55996517,-112.8336542,-59.93141718,0
hadouken_1_101,-76.50426672,180.0,73.68614757,34.07719528,0.0,42.97863506,28.03385189,107.7446716,106.3523835,104.6311938,87.73204546,81.38435182,84.06847308,-90.0,-65.69545073,-113.3852211,-57.42594287,0
hadouken_1_102,-76.42956561,176.8201699,45.83031549,21.80140949,-3.576334375,38.21102543,21.90870483,108.2679062,106.6069806,105.3183358,89.44909602,81.91736721,85.13548556,-88.4518423,-69.27444113,-114.5671713,-62.8503183,0
hadouken_1_103,-75.96375653,176.4236656,36.63411388,17.70042779,3.814074834,36.86989765,15.79240353,108.7586503,107.2414594,105.8154,90.53050132,82.75273111,85.91438322,-90.0,-68.83874018,-114.4439548,-64.093492,0
hadouken_1_104,-69.44395478,180.0,31.32869287,14.5742162,7.594643369,32.94921512,13.3669307,109.0750985,107.2414594,105.9777299,91.06091169,83.4430535,86.17001409,-88.26429541,-66.37062227,-116.5650512,-64.05770451,0
hadouken_1_105,-81.25383774,-176.6335393,30.01836743,11.53462065,7.125016349,31.42956561,10.6539026,109.4114869,108.0342856,106.3360429,91.07082445,83.65980825,86.39369138,-93.27048792,-72.07208024,-114.5671713,-65.32313683,0
hadouken_1_106,-72.25532837,180.0,30.57922687,11.65029944,7.125016349,31.90810694,11.30993247,108.9246444,108.1380822,106.269647,91.08092419,83.32904733,86.40874096,-88.26429541,-67.0112832,-115.8663568,-65.32313683,0
hadouken_1_107,-77.00538321,-176.8201699,32.12499844,14.59657553,3.576334375,35.75388725,13.62699486,109.8954313,108.3349563,106.1083527,91.07082445,83.40548497,86.15396991,-93.17983012,-69.62356479,-119.7448813,-62.2414594,0
hadouken_1_108,-75.96375653,-176.308614,124.249033,129.5076754,5.527540152,71.00334584,116.5650512,100.8640599,102.2647737,98.48160579,78.69006753,76.53022177,77.80579996,-88.63607247,-70.34617594,-106.3138524,-60.2551187,0
hadouken_1_109,-82.50414236,-176.6335393,128.811384,132.165889,5.906141114,71.56505118,118.5399852,103.3392489,103.5358564,100.3928922,79.69515353,79.15265316,79.75872131,-91.30195267,-74.40718906,-109.6538241,-61.78264415,0
hadouken_1_110,-82.69424047,-176.6335393,131.1859252,133.8542372,5.527540152,70.40771811,118.1785901,104.0362435,103.3767528,100.5447589,80.05942697,80.25290986,80.14443908,-91.27303002,-73.53998519,-109.6538241,-62.8786966,0
hadouken_1_111,-80.78897346,-174.644175,134.3704014,130.6012946,4.899092454,69.02650658,113.6820877,104.3110413,102.8190942,100.9770977,79.79602628,80.70075832,81.00285658,-90.0,-70.76932762,-108.8531588,-61.78264415,0
hadouken_1_112,-83.8298249,-172.4053566,141.7889746,129.3517526,4.899092454,59.93141718,102.6333619,104.4524283,103.316083,101.7385712,79.89496363,80.75388725,81.86989765,-93.9909131,-73.17859011,-111.8014095,-63.99665416,0
hadouken_1_113,-72.55281158,-176.1859252,137.6025622,122.3196165,3.270487923,56.07020258,87.91743472,103.8971763,102.7452895,101.9259924,79.89496363,81.12944414,82.1385746,-88.56790382,-68.68208772,-108.8860874,-62.35402464,0
hadouken_1_114,-79.9920202,-178.025066,125.6553281,87.61405597,1.847610266,43.80651058,57.14427805,103.3392489,103.6366978,102.8682956,80.25635871,81.8238029,83.11016254,-94.39870535,-74.62374875,-113.3852211,-65.13630343,0
hadouken_1_115,-86.42366563,-178.025066,121.5347919,65.92450174,4.236394799,48.28924268,42.3974378,103.2405199,104.1150547,103.6900496,82.25965884,83.23382518,84.05313695,-101.888658,-78.40782459,-119.0546041,-69.44395478,0
hadouken_1_116,-86.72951208,-173.6598083,90.0,30.32360686,2.290610043,40.69553104,23.00887008,102.2883232,103.7222971,103.4586846,81.17025533,82.59627115,83.81706983,-98.53076561,-77.61924307,-118.3007558,-68.42869281,0
hadouken_1_117,-79.69515353,-175.0302593,56.30993247,13.15754274,2.38594403,32.94921512,14.48976259,100.0690627,103.276397,103.2405199,81.57303098,82.83645253,83.94230421,-94.39870535,-75.61860541,-118.4956386,-73.44292862,0
